"Sample Id","Drum Machine","Dimension 1","Dimension 2","Dimension 3","Dimension 4"
"157","Alesis DM5","1.0417558494728","-2.53537397804554","-0.324633418263328","0.476360288981933"
"158","Alesis DM5","-0.216571145500112","-3.86912375007289","1.48589609846234","1.12438566088483"
"159","Alesis DM5","0.343733221834003","-0.0285861280173886","-2.69597203939237","0.801614751725632"
"160","Alesis DM5","1.18657985582168","-1.41073871494497","-0.172609375838458","3.56422877220221"
"161","Alesis DM5","-1.12349447302219","0.0128466248209533","-0.322713124289251","2.66632632122749"
"162","Alesis DM5","1.91379739190165","-4.15415375211582","0.0918000128075641","3.84423081973627"
"163","Alesis DM5","4.26454965816771","-1.53664859898684","2.09682643940704","5.06186883077628"
"164","Alesis DM5","-0.961172585714044","-3.45117197233133","1.2887062882944","0.906311755781707"
"165","Alesis DM5","-1.13057054540499","-1.29216757913067","0.736173547010774","-0.587763866866084"
"166","Alesis DM5","-0.0921748047586197","-4.54304851691169","1.55325627725946","2.26163672168975"
"167","Alesis DM5","0.820681605457733","-1.71271444924703","-0.856150280163983","4.13235622971327"
"168","Alesis DM5","0.60809026675652","-0.339782745931805","-2.70488931149109","0.620709714940443"
"169","Alesis DM5","0.562327629887181","-2.28714512814051","-0.0853495196254007","1.54737590378599"
"170","Alesis DM5","0.952850052511122","-2.3182328021713","-1.01287682305843","2.39313344009283"
"171","Alesis DM5","-2.62455044606621","-1.19514902346156","-0.770709555214232","-1.35203481532269"
"172","Alesis DM5","2.39119409991406","-0.71990826523864","-0.897316239580621","3.55634694658162"
"173","Alesis DM5","-2.62014611972672","-3.78669900840953","1.22853551911288","-0.282505015553584"
"174","Alesis DM5","0.479740285300596","-2.98995631042638","0.264524946816687","2.56924634176651"
"175","Alesis DM5","-1.05318520011795","-2.79225079576954","0.515737597422629","0.592533717687153"
"176","Alesis DM5","1.91543848315748","-3.74444799075843","0.273112945229814","2.73055210481595"
"177","Alesis DM5","-0.808552307532806","-0.675963150214594","-0.0407087480831549","3.6828674200816"
"178","Alesis DM5","1.26736442984421","-4.27274211987927","0.489225672095442","2.41009475396413"
"179","Alesis DM5","-1.07852192101161","-3.77387070757189","1.13049489881686","0.585357059698699"
"180","Alesis DM5","-1.16343835791371","-3.36182463210695","0.232339778215895","1.39980973956917"
"181","Alesis DM5","-1.25414599563738","-1.96783307294233","-0.237306736571329","1.17790488070128"
"182","Alesis DM5","1.24972945250419","0.781132734141832","4.36284511517125","3.66917061871647"
"183","Alesis DM5","-0.0918253864896586","-3.24726072251814","0.773616322148122","2.33222016480891"
"184","Alesis DM5","0.820348142872292","-2.31428388552851","-1.1660889427805","2.32155505024394"
"185","Alesis DM5","-0.918343632326025","-3.81363874071418","1.21804277243378","0.449358251566889"
"186","Alesis DM5","2.46905728768606","-2.17645798712883","0.876403167132783","1.67194150404804"
"187","Alesis DM5","-1.43843108783785","-4.07862344789774","1.41760076074884","0.507683837157902"
"188","Alesis DM5","2.09417360955995","-3.73924057365244","0.594199224993117","4.64955358826038"
"189","Alesis DM5","-1.37027779292553","-3.65190659308979","0.632756664210164","0.87246747419595"
"190","Alesis DM5","0.400160519446392","-2.80165816451497","-0.131254980825683","0.828358915557261"
"191","Alesis DM5","-4.92963461124872","0.670549568752937","-0.379714458572338","-4.76575020591212"
"192","Alesis DM5","0.573851947641741","-3.07421089120097","0.462672182387442","1.84889801236819"
"193","Alesis DM5","-0.112664718057649","-3.23651137331885","0.565625329839975","1.54472720414446"
"194","Alesis DM5","-1.73545764733513","-2.98838265009904","1.00687885644519","-1.00557644772291"
"195","Alesis DM5","-1.8990111792395","-3.08015195477365","1.98908232618412","-0.492470575053973"
"196","Alesis DM5","0.117947731596347","-3.7001948766979","-0.103756413646962","3.2056200977509"
"197","Alesis DM5","1.98176729886444","-2.07760158994037","-0.232142633108364","2.69759652031004"
"198","Alesis DM5","-1.10584972593695","-4.08845673311284","0.964265019306625","1.4949000359171"
"199","Alesis DM5","1.00660802139488","-2.30161329207915","-0.757461482632042","3.92903000005878"
"200","Alesis DM5","0.613630083607391","-3.81389518158387","1.60476106908631","2.22280730219064"
"201","Alesis DM5","0.448075239387422","-2.48804698507943","0.263716551547947","2.17157823616906"
"202","Alesis DM5","-3.62328616539288","-0.19706562888495","-0.0250949904522576","-2.34818469753263"
"203","Alesis DM5","0.0539030672187494","-3.61751471624878","0.857487843642291","0.309959142857948"
"204","Alesis DM5","-1.01023863814434","-1.31646664767212","-2.22504554584475","-0.598148198704229"
"205","Alesis DM5","2.78670521261036","-1.44547563959416","1.77961273603809","2.96081586911186"
"206","Alesis DM5","-4.36213282045602","-0.36570444381272","0.646989274293206","-2.77996469286583"
"207","Alesis DM5","-1.0425535948766","-2.92889955392988","0.395784453964706","-0.412258366659045"
"208","Alesis DM5","1.05295751306213","-1.22593489205119","1.22625276939035","1.43640190513572"
"209","Alesis DM5","-0.135304963251187","-3.44382447404948","-0.0162310858475706","3.15615770658728"
"210","Alesis DM5","-0.14795241794792","-2.00849654785349","-1.11439663501995","0.555051112929734"
"211","Alesis DM5","1.1399802531043","-2.18004162150288","-1.02018161850374","3.40787320423877"
"212","Alesis DM5","-2.84615494167377","-2.42742086057578","-0.0623830293058054","-0.930389160314183"
"213","Alesis DM5","-1.8517387670713","-3.37781061347249","0.436040562906065","0.362147306901862"
"214","Alesis DM5","0.764803269061824","-1.77149046279139","-0.602499783420912","0.759153873319255"
"215","Alesis DM5","-0.653440597762961","-2.57759298065411","0.386019886118014","1.83403592476852"
"324","Alesis HR 16B","5.60082601422764","-3.15004267201631","0.92190764660348","1.66702154744146"
"325","Alesis HR 16B","1.62358120933182","-2.98145959159193","1.40197840516436","3.0050312645872"
"328","Alesis HR-16","-0.233810691045706","-0.661510970649021","-1.35803479187965","-2.75216444660577"
"329","Alesis HR-16","1.84566138074573","-0.128330547685981","-4.30740731808135","-0.845269467826485"
"330","Alesis HR-16","2.1907284989544","-0.129062865407748","-2.87794983837833","-1.98113528094135"
"331","Alesis HR-16","-4.52963616368437","1.54117200047691","-2.5548911397353","-5.27464448982176"
"332","Alesis HR-16","-2.17275812632546","5.08894307014729","-9.44779727756744","-2.97556870338968"
"333","Alesis HR-16","8.67202275009699","1.91678845144696","-2.34087828624442","-4.70723289735546"
"334","Alesis HR-16","-2.21389494641675","-1.29935215188912","-0.252100012781399","-1.43131686662818"
"335","Alesis HR-16","-1.63757339023601","-0.105348558695371","-2.02335967945058","-1.55869724245003"
"348","Alesis HR-16","1.73802664895149","-4.09025248251282","1.92816587010131","2.04894795588712"
"349","Alesis HR-16","3.60236912772747","-4.73316496149745","1.25901013523806","4.37391838305756"
"350","Alesis HR-16","2.30510930419347","-4.93949540395782","1.4595286521203","3.50590166799062"
"351","Alesis HR-16","-3.17396124429042","-2.88009051908922","2.580623411744","-1.84367074480181"
"352","Alesis HR-16","-0.720087819631707","-3.62015404993274","1.72539374270561","1.57839604706782"
"353","Alesis HR-16","0.77623984611062","-3.82049508003894","0.562957913332649","2.38022985638889"
"363","Alesis SR-16","2.2470664866434","-2.42504763081335","0.442631876854021","0.534160893600197"
"364","Alesis SR-16","1.71682334300028","-2.61931310277657","-0.587087146226855","1.83499475635513"
"365","Alesis SR-16","1.82686518391173","-2.13698741333552","0.884053621306086","0.40746499218365"
"366","Alesis SR-16","3.15557678478529","-3.65167874478131","0.533811870381573","1.23332200444895"
"367","Alesis SR-16","4.43818427479442","-2.9765297887799","0.61021062565673","-0.244166147532274"
"368","Alesis SR-16","4.33698057815987","-3.48376905481725","0.756519364163607","2.03226055675697"
"369","Alesis SR-16","6.97220082681162","-0.1840273447633","-0.203919024916604","1.78468362894782"
"370","Alesis SR-16","3.32998525914058","-3.2822647561373","-0.292880734425175","1.9602494967464"
"371","Alesis SR-16","5.53436530162735","-2.29369197444277","2.25458671561142","-0.0793941094942735"
"372","Alesis SR-16","0.267849056572898","-1.62237220909732","-0.443187630091099","0.783886811628774"
"373","Alesis SR-16","3.89442560370614","-2.63412655347523","-0.125806147056189","0.911715679845315"
"374","Alesis SR-16","4.11067827151096","4.09269847771149","-3.2084473618259","-2.99226747992446"
"375","Alesis SR-16","2.05357005535726","-2.88170702447782","0.939993277773113","1.43471172138995"
"376","Alesis SR-16","3.87459131517111","-3.1036228010536","-0.865034627634572","1.47778368704562"
"377","Alesis SR-16","4.52484382174068","0.33482395325948","-0.535087657151652","1.41575502281511"
"378","Alesis SR-16","0.76681767915038","-1.373625604128","-1.28138101692064","2.4190020717883"
"379","Alesis SR-16","0.776039957621945","-1.99988826539587","1.1478540766598","-1.34804275568479"
"380","Alesis SR-16","-3.17083447148466","-1.38591662470473","1.05468324021808","-3.54519830293357"
"381","Alesis SR-16","1.66370694397002","-3.26623268107171","0.548511646193504","1.52830886395923"
"382","Alesis SR-16","1.20545231704867","-1.68656096134998","-1.05251960508336","-0.067169112320351"
"383","Alesis SR-16","1.90487001715366","-3.12400061668164","0.283299498803977","1.44284157450667"
"384","Alesis SR-16","0.179279342101945","-2.34562227273711","0.898859646842953","-0.148752680556589"
"385","Alesis SR-16","3.38851001603765","-2.49088587021383","0.327497312740218","1.10543223452117"
"386","Alesis SR-16","0.0938582626160695","-1.61037779539212","0.0167037495714761","-0.669557922959442"
"387","Alesis SR-16","1.04714852474366","-1.64023844920257","1.00182071677267","-1.90453269220507"
"388","Alesis SR-16","2.50384965003141","-1.34225691265501","0.399831859334539","-0.406698932591684"
"389","Alesis SR-16","2.07828570572223","-1.28589947312504","-0.434216099837172","-1.27837587631379"
"390","Alesis SR-16","4.08268171481039","-2.55071203712773","-0.208629062470891","0.121310501401421"
"391","Alesis SR-16","3.98494972079729","-2.75305621556012","1.33907683105801","1.10783862456442"
"392","Alesis SR-16","2.58329300169723","-2.05344753158917","0.45404974107585","0.334462617728993"
"393","Alesis SR-16","3.1485021138411","-2.78414268965413","1.49442559596764","0.930085592592701"
"394","Alesis SR-16","6.31238549893833","1.41637135084836","1.53430000103807","-0.824009260454786"
"395","Alesis SR-16","6.49683041162223","1.96071395578199","1.76924755453789","-1.72439566652697"
"396","Alesis SR-16","3.26313344406527","-2.91335115136121","1.30325944248573","-1.44792396816832"
"397","Alesis SR-16","2.01482390169975","-2.88402289636875","0.433838314492135","0.535031035670588"
"398","Alesis SR-16","-1.18029652427833","-2.34437572784575","0.215941571569285","-0.911071838366231"
"399","Alesis SR-16","3.03841588306331","-3.49041725539625","0.912644105719663","-0.36974612334214"
"400","Alesis SR-16","-0.709791567990166","-2.75913014592493","0.120660779000644","0.647524512171855"
"401","Alesis SR-16","7.78596701119556","2.5506903331902","0.298750445597239","-1.37163022887371"
"402","Alesis SR-16","2.06036669570207","-3.63003472686812","0.847628679288419","1.23522957590439"
"403","Alesis SR-16","-1.64333280550344","-3.23463609538972","1.45093015444277","-1.71170062288595"
"404","Alesis SR-16","2.41525490976596","-3.40239267634848","0.263820356153407","1.63218597339381"
"405","Alesis SR-16","3.46412872287916","-3.34316987940022","0.656185369091375","1.62244259346009"
"406","Alesis SR-16","7.78542200002686","-0.208292803838","1.23704941244719","-0.0499375498506993"
"407","Alesis SR-16","7.16641394729583","2.40416595139521","0.185126962688333","-1.41865299599635"
"408","Alesis SR-16","6.71832258479382","0.822630530820292","0.389139662569838","-0.117541313300501"
"409","Alesis SR-16","4.30502389678441","-1.67538818717454","0.275680567987777","-0.104144114339302"
"410","Alesis SR-16","4.45832804803829","-2.85267534730642","0.00814247743812818","3.13177262873432"
"411","Alesis SR-16","1.74829049422022","-3.19027182332652","0.133478861018323","0.0199271451418877"
"471","Alesis SR-16","1.30378981125789","-2.06468990295696","-1.29045967406522","0.164280668836902"
"472","Alesis SR-16","6.73932669677085","2.80323753706575","-0.435795576769028","-0.747249700928642"
"473","Alesis SR-16","1.63137557737201","-0.999295431615555","-0.499573451817949","-1.15850321052214"
"474","Alesis SR-16","5.54197955175135","2.3139711755004","1.15561466339026","-1.75434866404212"
"475","Alesis SR-16","-0.996147211836591","-2.84953745506023","0.394738241629131","0.832889525789595"
"476","Alesis SR-16","2.07421433212494","-2.55362948760244","0.57723603299083","0.898894693385273"
"477","Alesis SR-16","1.42802228033044","-3.54950119995394","0.63453868684996","1.64159480893642"
"478","Alesis SR-16","1.23256237756864","-2.80823812991089","0.909056809615583","1.39943615329278"
"479","Alesis SR-16","-1.71910113959162","-3.53466128249807","1.32866063415028","-1.23404125207042"
"480","Alesis SR-16","3.61411551571483","-2.2324904853204","0.209785437008094","0.163115286992415"
"481","Alesis SR-16","0.9607749474774","-1.65379522050224","-1.46825939652689","2.81296959422285"
"482","Alesis SR-16","6.73308115958407","2.89328391339418","0.0335654303672978","-1.44310369096691"
"483","Alesis SR-16","4.05533752188307","-2.31436346371689","-0.0943867474631931","3.37696850700167"
"496","ARP Axxe","-4.58136742321196","-0.640943291681324","1.95987505798473","-2.51672917356906"
"497","ARP Axxe","-5.31117169088961","5.80812249443693","-3.37513721715642","-1.47577148708382"
