"Window Length","Window Start","HFC"
"500","20","62.3365859985352"
"500","50","56.3077926635742"
"500","100","40.4547576904297"
"0","0","44.7825469970703"
"25","20","219.350204467773"
"25","50","148.305328369141"
"25","100","103.364074707031"
"100","20","113.623878479004"
"100","50","86.5825042724609"
"100","100","62.1761665344238"
"250","20","49.9563636779785"
"250","50","38.278205871582"
"250","100","27.632266998291"
"500","20","39.4956359863281"
"500","50","30.8120212554932"
"500","100","23.065408706665"
"0","0","73.1771087646484"
"25","20","257.949188232422"
"25","50","221.283950805664"
"25","100","138.878799438477"
"100","20","167.880859375"
"100","50","148.864608764648"
"100","100","79.2283935546875"
"250","20","73.5215835571289"
"250","50","65.2736968994141"
"250","100","34.4674758911133"
"500","20","66.1786270141602"
"500","50","59.9524078369141"
"500","100","34.4674873352051"
"0","0","79.7178039550781"
"25","20","269.017181396484"
"25","50","224.29020690918"
"25","100","159.970779418945"
"100","20","152.801223754883"
"100","50","126.999122619629"
"100","100","89.5062561035156"
"250","20","75.2499542236328"
"250","50","63.8986015319824"
"250","100","47.2952919006348"
"500","20","75.2499542236328"
"500","50","63.8986015319824"
"500","100","47.2952919006348"
"0","0","52.325626373291"
"25","20","233.484725952148"
"25","50","193.660461425781"
"25","100","141.293869018555"
"100","20","141.998992919922"
"100","50","122.046760559082"
"100","100","94.2995376586914"
"250","20","65.1357498168945"
"250","50","56.1104202270508"
"250","100","43.7067070007324"
"500","20","46.6432418823242"
"500","50","40.8315620422363"
"500","100","32.325065612793"
"0","0","70.9678497314453"
"25","20","321.770385742188"
"25","50","316.630615234375"
"25","100","184.137145996094"
"100","20","195.238220214844"
"100","50","174.181228637695"
"100","100","104.665435791016"
"250","20","86.4614944458008"
"250","50","76.7878723144531"
"250","100","46.3185348510742"
"500","20","67.1463088989258"
"500","50","60.677661895752"
"500","100","38.6389083862305"
"0","0","52.439868927002"
"25","20","231.218124389648"
"25","50","184.344223022461"
"25","100","125.540168762207"
"100","20","141.472213745117"
"100","50","120.998252868652"
"100","100","85.2366256713867"
"250","20","66.3989486694336"
"250","50","57.4396057128906"
"250","100","41.035774230957"
"500","20","48.4650955200195"
"500","50","41.9329948425293"
"500","100","31.4685249328613"
"0","0","78.9137115478516"
"25","20","397.597442626953"
"25","50","327.157318115234"
"25","100","206.778503417969"
"100","20","195.33821105957"
"100","50","163.448684692383"
"100","100","95.2432098388672"
"250","20","84.0413055419922"
"250","50","70.4247360229492"
"250","100","41.2079048156738"
"500","20","72.7499313354492"
"500","50","62.1578674316406"
"500","100","37.8524475097656"
"0","0","85.3171768188477"
"25","20","358.569244384766"
"25","50","367.615478515625"
"25","100","264.346221923828"
"100","20","247.260437011719"
"100","50","217.139801025391"
"100","100","122.485931396484"
"250","20","108.395233154297"
"250","50","94.9620666503906"
"250","100","53.6805229187012"
"500","20","80.0537109375"
"500","50","71.2975997924805"
"500","100","43.1855583190918"
"0","0","81.8774337768555"
"25","20","459.446746826172"
"25","50","359.056030273438"
"25","100","229.158432006836"
"100","20","293.398834228516"
"100","50","245.709320068359"
"100","100","149.084243774414"
"250","20","142.083877563477"
"250","50","120.058982849121"
"250","100","73.8378372192383"
"500","20","76.8342132568359"
"500","50","65.7752838134766"
"500","100","42.5080413818359"
"0","0","147.381256103516"
"25","20","728.861755371094"
"25","50","666.626525878906"
"25","100","502.892852783203"
"100","20","473.400604248047"
"100","50","409.106048583984"
"100","100","272.968353271484"
"250","20","221.483963012695"
"250","50","193.116973876953"
"250","100","131.143417358398"
"500","20","141.456695556641"
"500","50","125.08625793457"
"500","100","88.6702041625977"
"0","0","28.5729160308838"
"25","20","268.259490966797"
"25","50","189.847274780273"
"25","100","71.2527847290039"
"100","20","112.203033447266"
"100","50","87.2452087402344"
"100","100","47.1382026672363"
"250","20","59.0964775085449"
"250","50","48.5475311279297"
"250","100","30.9126682281494"
"500","20","31.675630569458"
"500","50","26.2653694152832"
"500","100","17.0967769622803"
"0","0","51.1210136413574"
"25","20","176.036636352539"
"25","50","170.917175292969"
"25","100","139.563995361328"
"100","20","90.7751007080078"
"100","50","78.8792495727539"
"100","100","59.3450202941895"
"250","20","49.5948791503906"
"250","50","44.3458938598633"
"250","100","34.3571357727051"
"500","20","49.5948791503906"
"500","50","44.3458938598633"
"500","100","34.3571357727051"
"0","0","46.7051887512207"
"25","20","128.35368347168"
"25","50","110.828033447266"
"25","100","80.3660202026367"
"100","20","66.3979721069336"
"100","50","56.8417320251465"
"100","100","39.4910545349121"
"250","20","35.582332611084"
"250","50","31.3336009979248"
"250","100","23.0408821105957"
"500","20","35.582332611084"
"500","50","31.3336009979248"
"500","100","23.0408821105957"
"0","0","32.4919013977051"
"25","20","126.129730224609"
"25","50","92.4616775512695"
"25","100","64.6087341308594"
"100","20","66.3565902709961"
"100","50","54.6250381469727"
"100","100","38.4202766418457"
"250","20","29.6714401245117"
"250","50","24.5826759338379"
"250","100","17.2996063232422"
"500","20","26.1957988739014"
"500","50","22.1387767791748"
"500","100","16.2240657806396"
"0","0","31.1133251190186"
"25","20","152.70491027832"
"25","50","133.086502075195"
"25","100","126.990509033203"
"100","20","80.4229202270508"
"100","50","66.5105590820312"
"100","100","45.9684028625488"
"250","20","34.1580085754395"
"250","50","28.2407531738281"
"250","100","36.4213371276855"
"500","20","17.4674816131592"
"500","50","14.4415674209595"
"500","100","36.4213371276855"
"0","0","222.365280151367"
"25","20","582.423034667969"
"25","50","444.823608398438"
"25","100","182.673233032227"
"100","20","208.84309387207"
"100","50","159.488037109375"
"100","100","72.3836441040039"
"250","20","198.402130126953"
"250","50","159.488250732422"
"250","100","72.3836441040039"
"500","20","198.402130126953"
"500","50","159.488250732422"
"500","100","72.3836441040039"
"0","0","196.692581176758"
"25","20","542.499877929688"
"25","50","458.042266845703"
"25","100","196.831115722656"
"100","20","222.852172851562"
"100","50","182.455337524414"
"100","100","77.4563217163086"
"250","20","176.568359375"
"250","50","150.824020385742"
"250","100","70.0955200195312"
"500","20","176.568359375"
"500","50","150.824020385742"
"500","100","70.0955200195312"
"0","0","228.080261230469"
"25","20","708.249450683594"
"25","50","530.031311035156"
"25","100","249.430526733398"
"100","20","260.812835693359"
"100","50","187.955169677734"
"100","100","88.4372787475586"
"250","20","215.491683959961"
"250","50","162.342636108398"
"250","100","80.0176696777344"
"500","20","215.491683959961"
"500","50","162.342636108398"
"500","100","80.0176696777344"
"0","0","321.955505371094"
"25","20","978.41552734375"
"25","50","795.263000488281"
"25","100","297.868377685547"
"100","20","361.803161621094"
"100","50","286.149444580078"
"100","100","105.061676025391"
"250","20","286.493041992188"
"250","50","236.429397583008"
"250","100","95.0603790283203"
"500","20","286.493041992188"
"500","50","236.429397583008"
"500","100","95.0603790283203"
"0","0","267.777465820312"
"25","20","308.321411132812"
"25","50","327.378814697266"
"25","100","340.781402587891"
"100","20","417.053131103516"
"100","50","403.769805908203"
"100","100","334.825927734375"
"250","20","263.483093261719"
"250","50","255.895263671875"
"250","100","214.840637207031"
"500","20","263.483093261719"
"500","50","255.895263671875"
"500","100","214.840637207031"
"0","0","787.29150390625"
"25","20","913.953430175781"
"25","50","936.771240234375"
"25","100","870.378723144531"
"100","20","765.976318359375"
"100","50","698.263793945312"
"100","100","581.828430175781"
"250","20","765.976318359375"
"250","50","698.263793945312"
"250","100","581.828430175781"
"500","20","765.976318359375"
"500","50","698.263793945312"
"500","100","581.828430175781"
"0","0","117.709381103516"
"25","20","193.220993041992"
"25","50","157.445693969727"
"25","100","105.483062744141"
"100","20","117.568023681641"
"100","50","100.771522521973"
"100","100","78.1791458129883"
"250","20","117.568023681641"
"250","50","100.771522521973"
"250","100","78.1791458129883"
"500","20","117.568023681641"
"500","50","100.771522521973"
"500","100","78.1791458129883"
"0","0","110.028694152832"
"25","20","256.899139404297"
"25","50","222.125534057617"
"25","100","167.503952026367"
"100","20","186.941482543945"
"100","50","171.994033813477"
"100","100","144.322525024414"
"250","20","104.333847045898"
"250","50","97.9378280639648"
"250","100","85.404052734375"
"500","20","104.333847045898"
"500","50","97.9378280639648"
"500","100","85.404052734375"
"0","0","164.129867553711"
"25","20","353.759857177734"
"25","50","341.728637695312"
"25","100","294.163757324219"
"100","20","269.188018798828"
"100","50","251.022613525391"
"100","100","215.408538818359"
"250","20","161.499969482422"
"250","50","149.866928100586"
"250","100","135.398773193359"
"500","20","161.499969482422"
"500","50","149.866928100586"
"500","100","135.398773193359"
"0","0","97.9908981323242"
"25","20","180.57243347168"
"25","50","157.823287963867"
"25","100","135.045608520508"
"100","20","118.67741394043"
"100","50","101.217262268066"
"100","100","82.8074264526367"
"250","20","94.0281143188477"
"250","50","83.6323013305664"
"250","100","71.5176239013672"
"500","20","94.0281143188477"
"500","50","83.6323013305664"
"500","100","71.5176239013672"
"0","0","64.3117446899414"
"25","20","258.430450439453"
"25","50","221.635055541992"
"25","100","139.107681274414"
"100","20","168.17024230957"
"100","50","149.079956054688"
"100","100","79.3252716064453"
"250","20","73.6337280273438"
"250","50","65.3558197021484"
"250","100","34.5128936767578"
"500","20","59.2031440734863"
"500","50","52.5488090515137"
"500","100","30.4700107574463"
"0","0","62.0955352783203"
"25","20","155.604095458984"
"25","50","134.385696411133"
"25","100","95.5185546875"
"100","20","101.440223693848"
"100","50","86.1438369750977"
"100","100","57.2351455688477"
"250","20","57.7512969970703"
"250","50","50.2834320068359"
"250","100","35.9566841125488"
"500","20","57.7512969970703"
"500","50","50.2834320068359"
"500","100","35.9566841125488"
"0","0","67.6356430053711"
"25","20","132.935623168945"
"25","50","132.396255493164"
"25","100","109.886909484863"
"100","20","98.6392593383789"
"100","50","93.4655532836914"
"100","100","53.5796699523926"
"250","20","65.1249160766602"
"250","50","61.6083564758301"
"250","100","40.781322479248"
"500","20","65.1249160766602"
"500","50","61.6083564758301"
"500","100","40.781322479248"
"0","0","99.2646102905273"
"25","20","188.003723144531"
"25","50","179.0751953125"
"25","100","119.638664245605"
"100","20","141.609649658203"
"100","50","127.510009765625"
"100","100","70.3483963012695"
"250","20","90.137825012207"
"250","50","83.0756759643555"
"250","100","51.7677001953125"
"500","20","90.137825012207"
"500","50","83.0756759643555"
"500","100","51.7677001953125"
"0","0","55.1921005249023"
"25","20","257.535522460938"
"25","50","206.440475463867"
"25","100","111.454978942871"
"100","20","119.856674194336"
"100","50","96.8885040283203"
"100","100","52.327220916748"
"250","20","51.5038833618164"
"250","50","41.6976661682129"
"250","100","23.1424407958984"
"500","20","49.3129844665527"
"500","50","40.7913856506348"
"500","100","23.1424407958984"
"0","0","67.1648406982422"
"25","20","184.847763061523"
"25","50","169.341690063477"
"25","100","143.416763305664"
"100","20","166.160781860352"
"100","50","156.501647949219"
"100","100","109.319282531738"
"250","20","88.3691635131836"
"250","50","83.0636901855469"
"250","100","56.3546447753906"
"500","20","63.5270881652832"
"500","50","60.6457023620605"
"500","100","44.6215858459473"
"0","0","100.962135314941"
"25","20","207.763916015625"
"25","50","213.533813476562"
"25","100","203.52490234375"
"100","20","115.1142578125"
"100","50","109.96272277832"
"100","100","89.1530990600586"
"250","20","95.1193618774414"
"250","50","94.983039855957"
"250","100","80.6644668579102"
"500","20","95.1193618774414"
"500","50","94.983039855957"
"500","100","80.6644668579102"
"0","0","43.8461456298828"
"25","20","123.237274169922"
"25","50","104.477416992188"
"25","100","55.0635032653809"
"100","20","55.6586418151855"
"100","50","47.7705192565918"
"100","100","29.0284748077393"
"250","20","34.798267364502"
"250","50","29.9032077789307"
"250","100","19.475227355957"
"500","20","34.798267364502"
"500","50","29.9032077789307"
"500","100","19.475227355957"
"0","0","53.0912590026855"
"25","20","197.754653930664"
"25","50","147.460525512695"
"25","100","115.904167175293"
"100","20","117.544883728027"
"100","50","97.4922332763672"
"100","100","77.3217849731445"
"250","20","53.7734413146973"
"250","50","44.9892501831055"
"250","100","35.6734161376953"
"500","20","47.4782180786133"
"500","50","40.5168495178223"
"500","100","32.7757186889648"
"0","0","63.3117904663086"
"25","20","256.919403076172"
"25","50","231.169448852539"
"25","100","164.588882446289"
"100","20","189.095932006836"
"100","50","166.991744995117"
"100","100","113.068244934082"
"250","20","101.448905944824"
"250","50","90.5307388305664"
"250","100","61.5142097473145"
"500","20","62.2898559570312"
"500","50","56.3405647277832"
"500","100","40.5002593994141"
"0","0","44.7768898010254"
"25","20","219.188552856445"
"25","50","148.43098449707"
"25","100","103.778175354004"
"100","20","113.68603515625"
"100","50","86.5850524902344"
"100","100","62.2592697143555"
"250","20","49.9814720153809"
"250","50","38.2790756225586"
"250","100","27.6652774810791"
"500","20","39.5154304504395"
"500","50","30.8127174377441"
"500","100","23.0930061340332"
"0","0","73.1651458740234"
"25","20","258.061309814453"
"25","50","221.437881469727"
"25","100","139.016250610352"
"100","20","168.029968261719"
"100","50","148.976654052734"
"100","100","79.27734375"
"250","20","73.5817184448242"
"250","50","65.3236083984375"
"250","100","34.4883155822754"
"500","20","66.2326431274414"
"500","50","59.9982147216797"
"500","100","34.4883232116699"
"0","0","79.7102737426758"
