"Window Length","Window Start","Spectral Energy"
"250","50","0.158596336841583"
"250","100","0.0803859606385231"
"500","20","0.162803456187248"
"500","50","0.158596336841583"
"500","100","0.0803859606385231"
"0","0","0.0910356491804123"
"25","20","0.521363496780396"
"25","50","0.411220788955688"
"25","100","0.407688617706299"
"100","20","0.370725929737091"
"100","50","0.301446378231049"
"100","100","0.224717661738396"
"250","20","0.167441830039024"
"250","50","0.137944102287292"
"250","100","0.10321781039238"
"500","20","0.089197002351284"
"500","50","0.0744564980268478"
"500","100","0.0579115711152554"
"0","0","0.0929428935050964"
"25","20","0.526230037212372"
"25","50","0.412241667509079"
"25","100","0.406306892633438"
"100","20","0.372300148010254"
"100","50","0.301751375198364"
"100","100","0.224872156977654"
"250","20","0.168064117431641"
"250","50","0.138024464249611"
"250","100","0.103265829384327"
"500","20","0.0916687175631523"
"500","50","0.0753821358084679"
"500","100","0.0586489737033844"
"0","0","0.090125747025013"
"25","20","0.516150057315826"
"25","50","0.402727603912354"
"25","100","0.395540595054626"
"100","20","0.363058030605316"
"100","50","0.29325270652771"
"100","100","0.218285754323006"
"250","20","0.163799107074738"
"250","50","0.134088188409805"
"250","100","0.100262448191643"
"500","20","0.0882949456572533"
"500","50","0.0732503309845924"
"500","100","0.0569617561995983"
"0","0","0.0903393402695656"
"25","20","0.516538679599762"
"25","50","0.402943283319473"
"25","100","0.395740628242493"
"100","20","0.363578766584396"
"100","50","0.293532937765121"
"100","100","0.218662783503532"
"250","20","0.164038002490997"
"250","50","0.134220823645592"
"250","100","0.100426241755486"
"500","20","0.0884233564138412"
"500","50","0.0733226835727692"
"500","100","0.0570542700588703"
"0","0","0.253455519676208"
"25","20","0.806432664394379"
"25","50","0.764095067977905"
"25","100","0.56909853219986"
"100","20","0.419188320636749"
"100","50","0.383664280176163"
"100","100","0.302657395601273"
"250","20","0.236386522650719"
"250","50","0.216288313269615"
"250","100","0.175689518451691"
"500","20","0.236386522650719"
"500","50","0.216288313269615"
"500","100","0.175689518451691"
"0","0","0.228386417031288"
"25","20","0.759009182453156"
"25","50","0.678028106689453"
"25","100","0.467486143112183"
"100","20","0.344618082046509"
"100","50","0.301871061325073"
"100","100","0.221523180603981"
"250","20","0.211770817637444"
"250","50","0.191660597920418"
"250","100","0.14547024667263"
"500","20","0.211770817637444"
"500","50","0.191660597920418"
"500","100","0.14547024667263"
"0","0","0.253455519676208"
"25","20","0.806432664394379"
"25","50","0.764095067977905"
"25","100","0.56909853219986"
"100","20","0.419188320636749"
"100","50","0.383664280176163"
"100","100","0.302657395601273"
"250","20","0.236386522650719"
"250","50","0.216288313269615"
"250","100","0.175689518451691"
"500","20","0.236386522650719"
"500","50","0.216288313269615"
"500","100","0.175689518451691"
"0","0","0.220710888504982"
"25","20","0.802411496639252"
"25","50","0.693067312240601"
"25","100","0.45691391825676"
"100","20","0.389438569545746"
"100","50","0.344890743494034"
"100","100","0.244013026356697"
"250","20","0.213507354259491"
"250","50","0.188667580485344"
"250","100","0.137409701943398"
"500","20","0.213507354259491"
"500","50","0.188667580485344"
"500","100","0.137409701943398"
"0","0","0.237377613782883"
"25","20","0.8034987449646"
"25","50","0.764769792556763"
"25","100","0.686344563961029"
"100","20","0.401940435171127"
"100","50","0.380384564399719"
"100","100","0.311061143875122"
"250","20","0.232403889298439"
"250","50","0.219717517495155"
"250","100","0.185138732194901"
"500","20","0.232403889298439"
"500","50","0.219717517495155"
"500","100","0.185138732194901"
"0","0","0.201148867607117"
"25","20","0.707904517650604"
"25","50","0.66289895772934"
"25","100","0.360841363668442"
"100","20","0.319644719362259"
"100","50","0.297247856855392"
"100","100","0.160988792777061"
"250","20","0.184688225388527"
"250","50","0.176976948976517"
"250","100","0.0989272519946098"
"500","20","0.184688225388527"
"500","50","0.176976948976517"
"500","100","0.0989272519946098"
"0","0","0.268816471099854"
"25","20","0.892531633377075"
"25","50","0.860831081867218"
"25","100","0.775178611278534"
"100","20","0.363511949777603"
"100","50","0.351175606250763"
"100","100","0.258537024259567"
"250","20","0.265650719404221"
"250","50","0.256634503602982"
"250","100","0.204677700996399"
"500","20","0.265650719404221"
"500","50","0.256634503602982"
"500","100","0.204677700996399"
"0","0","0.199795976281166"
"25","20","0.56105250120163"
"25","50","0.493891626596451"
"25","100","0.455026000738144"
"100","20","0.219914585351944"
"100","50","0.192316353321075"
"100","100","0.168378219008446"
"250","20","0.189944595098495"
"250","50","0.166108027100563"
"250","100","0.152357861399651"
"500","20","0.189944595098495"
"500","50","0.166108027100563"
"500","100","0.152357861399651"
"0","0","0.202104777097702"
"25","20","0.926896631717682"
"25","50","0.960295915603638"
"25","100","0.712664544582367"
"100","20","0.466391921043396"
"100","50","0.443877309560776"
"100","100","0.32336038351059"
"250","20","0.199153453111649"
"250","50","0.193788141012192"
"250","100","0.144194886088371"
"500","20","0.199153482913971"
"500","50","0.193788141012192"
"500","100","0.144194886088371"
"0","0","0.26711905002594"
"25","20","1.11699640750885"
"25","50","1.18633830547333"
"25","100","1.25706541538239"
"100","20","1.27501654624939"
"100","50","1.23078835010529"
"100","100","1.08312976360321"
"250","20","0.567214727401733"
"250","50","0.547326385974884"
"250","100","0.485041856765747"
"500","20","0.290703982114792"
"500","50","0.280481070280075"
"500","100","0.248548731207848"
"0","0","0.282983958721161"
"25","20","1.52834331989288"
"25","50","1.52365911006927"
"25","100","1.5250598192215"
"100","20","1.72217655181885"
"100","50","1.66684687137604"
"100","100","1.57087337970734"
"250","20","0.858485639095306"
"250","50","0.826492547988892"
"250","100","0.769126951694489"
"500","20","0.441155880689621"
"500","50","0.424555987119675"
"500","100","0.395199865102768"
"0","0","0.309863090515137"
"25","20","1.73315894603729"
"25","50","1.72743034362793"
"25","100","1.7454309463501"
"100","20","2.06040263175964"
"100","50","1.97798383235931"
"100","100","1.75580978393555"
"250","20","1.10288083553314"
"250","50","1.03939700126648"
"250","100","0.883083164691925"
"500","20","0.569730222225189"
"500","50","0.537007868289948"
"500","100","0.455659985542297"
"0","0","0.482542425394058"
"25","20","1.08520019054413"
"25","50","1.12161719799042"
"25","100","1.24228715896606"
"100","20","1.68525779247284"
"100","50","1.73853278160095"
"100","100","1.78272926807404"
"250","20","1.15030813217163"
"250","50","1.12973439693451"
"250","100","1.05484318733215"
"500","20","0.594050168991089"
"500","50","0.58273309469223"
"500","100","0.544240534305573"
"0","0","0.417822450399399"
"25","20","1.54758787155151"
"25","50","1.57135617733002"
"25","100","1.65208089351654"
"100","20","1.96371757984161"
"100","50","1.93287432193756"
"100","100","1.33534014225006"
"250","20","0.958349704742432"
"250","50","0.938889503479004"
"250","100","0.598544418811798"
"500","20","0.491675823926926"
"500","50","0.481602847576141"
"500","100","0.307021737098694"
"0","0","0.368967652320862"
"25","20","1.6836656332016"
"25","50","1.73053967952728"
"25","100","1.72364318370819"
"100","20","1.9476238489151"
"100","50","1.92935585975647"
"100","100","1.71950471401215"
"250","20","0.880581974983215"
"250","50","0.861530125141144"
"250","100","0.761341035366058"
"500","20","0.452121376991272"
"500","50","0.442327678203583"
"500","100","0.390946596860886"
"0","0","0.303834617137909"
"25","20","1.04296147823334"
"25","50","1.14195692539215"
"25","100","1.15574204921722"
"100","20","1.3373407125473"
"100","50","1.27082920074463"
"100","100","1.04638433456421"
"250","20","0.607529938220978"
"250","50","0.575023889541626"
"250","100","0.469150543212891"
"500","20","0.311490565538406"
"500","50","0.294733643531799"
"500","100","0.240422770380974"
"0","0","0.218338519334793"
"25","20","1.16417527198792"
"25","50","1.17976748943329"
"25","100","1.16275060176849"
"100","20","1.10881650447845"
"100","50","1.01997447013855"
"100","100","0.767211437225342"
"250","20","0.475636303424835"
"250","50","0.437492102384567"
"250","100","0.328373372554779"
"500","20","0.243472397327423"
"500","50","0.223953425884247"
"500","100","0.16813924908638"
"0","0","0.329273015260696"
"25","20","0.631440222263336"
"25","50","0.729323327541351"
"25","100","0.58745938539505"
"100","20","0.374590545892715"
"100","50","0.355406284332275"
"100","100","0.271518766880035"
"250","20","0.325377285480499"
"250","50","0.32266303896904"
"250","100","0.257989853620529"
"500","20","0.325377285480499"
"500","50","0.32266303896904"
"500","100","0.257989853620529"
"0","0","0.142145946621895"
"25","20","0.419797152280807"
"25","50","0.29598206281662"
"25","100","0.171976014971733"
"100","20","0.140302062034607"
"100","50","0.100124515593052"
"100","100","0.0638317465782166"
"250","20","0.133324041962624"
"250","50","0.100128456950188"
"250","100","0.0638317465782166"
"500","20","0.133324041962624"
"500","50","0.100128456950188"
"500","100","0.0638317465782166"
"0","0","0.432754307985306"
"25","20","0.826665461063385"
"25","50","0.797371864318848"
"25","100","0.591208398342133"
"100","20","0.448241710662842"
"100","50","0.432131916284561"
"100","100","0.361755728721619"
"250","20","0.448241710662842"
"250","50","0.432131916284561"
"250","100","0.361755728721619"
"500","20","0.448241710662842"
"500","50","0.432131916284561"
"500","100","0.361755728721619"
"0","0","0.132283121347427"
"25","20","0.813674688339233"
"25","50","0.778895854949951"
"25","100","0.511091291904449"
"100","20","0.496272951364517"
"100","50","0.479673951864243"
"100","100","0.370125204324722"
"250","20","0.226292341947556"
"250","50","0.218273103237152"
"250","100","0.17079758644104"
"500","20","0.13127675652504"
"500","50","0.126592054963112"
"500","100","0.101778693497181"
"0","0","0.306798905134201"
"25","20","0.798626363277435"
"25","50","0.538785099983215"
"25","100","0.225833058357239"
"100","20","0.331404566764832"
"100","50","0.230989262461662"
"100","100","0.109283961355686"
"250","20","0.286305874586105"
"250","50","0.209031224250793"
"250","100","0.109283961355686"
"500","20","0.286305874586105"
"500","50","0.209031224250793"
"500","100","0.109283961355686"
"0","0","0.139504045248032"
"25","20","0.317958116531372"
"25","50","0.316477090120316"
"25","100","0.217958852648735"
"100","20","0.218105316162109"
"100","50","0.204263493418694"
"100","100","0.155303210020065"
"250","20","0.137181892991066"
"250","50","0.130985543131828"
"250","100","0.101225309073925"
"500","20","0.137181892991066"
"500","50","0.130985543131828"
"500","100","0.101225309073925"
"0","0","0.123104095458984"
"25","20","0.418771147727966"
"25","50","0.466289639472961"
"25","100","0.392544001340866"
"100","20","0.339022874832153"
"100","50","0.332050651311874"
"100","100","0.262728124856949"
"250","20","0.166788890957832"
"250","50","0.162163391709328"
"250","100","0.128928393125534"
"500","20","0.12523527443409"
"500","50","0.123783960938454"
"500","100","0.101818025112152"
"0","0","0.333236455917358"
"25","20","0.552703380584717"
"25","50","0.548394978046417"
"25","100","0.780565977096558"
"100","20","0.555630385875702"
"100","50","0.551025152206421"
"100","100","0.513845443725586"
"250","20","0.339042127132416"
"250","50","0.346314132213593"
"250","100","0.326873481273651"
"500","20","0.339042127132416"
"500","50","0.346314132213593"
"500","100","0.326873481273651"
"0","0","0.0765830054879189"
"25","20","0.140448227524757"
"25","50","0.134636446833611"
"25","100","0.0897419676184654"
"100","20","0.0876484289765358"
"100","50","0.0813347399234772"
"100","100","0.061637494713068"
"250","20","0.0740363821387291"
"250","50","0.0708704069256783"
"250","100","0.0558332540094852"
"500","20","0.0740363821387291"
"500","50","0.0708704069256783"
"500","100","0.0558332540094852"
"0","0","0.0363019742071629"
"25","20","0.121786586940289"
"25","50","0.128931000828743"
"25","100","0.10698751360178"
"100","20","0.0879265740513802"
"100","50","0.0857908502221107"
"100","100","0.0683823749423027"
"250","20","0.042148444801569"
"250","50","0.0407901667058468"
"250","100","0.0318378508090973"
"500","20","0.0364829897880554"
"500","50","0.0359995402395725"
"500","100","0.0286591481417418"
"0","0","0.0963327959179878"
"25","20","0.141413599252701"
"25","50","0.168332859873772"
"25","100","0.210565254092216"
"100","20","0.125142380595207"
"100","50","0.123924821615219"
"100","100","0.111660219728947"
"250","20","0.0993485525250435"
"250","50","0.098343662917614"
"250","100","0.0964420065283775"
"500","20","0.0993485525250435"
"500","50","0.098343662917614"
"500","100","0.0964420065283775"
"0","0","0.0765830054879189"
"25","20","0.140448227524757"
"25","50","0.134636446833611"
"25","100","0.0897419676184654"
"100","20","0.0876484289765358"
"100","50","0.0813347399234772"
"100","100","0.061637494713068"
"250","20","0.0740363821387291"
"250","50","0.0708704069256783"
"250","100","0.0558332540094852"
"500","20","0.0740363821387291"
"500","50","0.0708704069256783"
"500","100","0.0558332540094852"
"0","0","0.0363019742071629"
"25","20","0.121786586940289"
"25","50","0.128931000828743"
"25","100","0.10698751360178"
"100","20","0.0879265740513802"
"100","50","0.0857908502221107"
"100","100","0.0683823749423027"
"250","20","0.042148444801569"
"250","50","0.0407901667058468"
"250","100","0.0318378508090973"
"500","20","0.0364829897880554"
"500","50","0.0359995402395725"
"500","100","0.0286591481417418"
"0","0","0.0963327959179878"
"25","20","0.141413599252701"
"25","50","0.168332859873772"
"25","100","0.210565254092216"
"100","20","0.125142380595207"
"100","50","0.123924821615219"
"100","100","0.111660219728947"
"250","20","0.0993485525250435"
"250","50","0.098343662917614"
"250","100","0.0964420065283775"
"500","20","0.0993485525250435"
"500","50","0.098343662917614"
"500","100","0.0964420065283775"
"0","0","0.0477324463427067"
"25","20","0.0724737718701363"
"25","50","0.0672866702079773"
"25","100","0.0168193224817514"
"100","20","0.0528675206005573"
"100","50","0.0511481165885925"
"100","100","0.0337115079164505"
"250","20","0.0469409339129925"
"250","50","0.0474899038672447"
"250","100","0.0337337367236614"
