Index,Drum Machine,Type,Duration,Equal Loudness,RMS,Temporal Centroid,Spectral Centroid,Spectral Kurtosis,Pitch Salience
3835,BME_Rattlesnake_Parametric-Percussion-System,ki,1.002457002,-0.387183264,-0.882020168,1.001585322,-0.354306229,0.287003922,0.19569188
3836,BME_Rattlesnake_Parametric-Percussion-System,ki,-0.002457002,0.017633821,-0.011890514,0.020337649,-0.343665029,0.399999289,0.490176614
3837,BME_Rattlesnake_Parametric-Percussion-System,ki,0.385749386,-0.260773127,-0.494494881,0.411131599,-0.351200756,0.337458449,0.416776005
3838,BME_Rattlesnake_Parametric-Percussion-System,sn,-0.037617555,1.081216264,0.798054469,-0.049053198,0.767484508,1.569289731,-0.507728317
3839,BME_Rattlesnake_Parametric-Percussion-System,sn,1.749216301,2.741883179,0.715960349,1.640061911,-0.010030851,1.343664366,-1.036297145
3840,Boss_DR-Pad_DRP-I,sn,0.75862069,2.769945514,1.062268492,0.863100994,0.342596072,-0.366883082,-0.619807308
3841,Boss_DR-Pad_DRP-I,sn,0.275862069,2.803526121,1.305090204,0.392677719,0.550682017,-0.19725023,-0.139077088
3842,Boss_DR-Pad_DRP-II,ki,0.022113022,1.028008175,0.598166081,0.108465707,1.171018722,-0.240450562,-2.295768915
3843,Boss_DR-Pad_DRP-II,ki,-0.348894349,1.607132094,1.073380818,-0.301842934,1.397211552,-0.284025175,-1.06906407
3844,Boss_SP-505,ki,-0.28009828,1.040713401,0.80509198,-0.290391169,-0.085483417,-0.1438735,0.381253889
3845,Boss_SP-505,ki,-0.240786241,0.649342178,0.583743811,-0.243549407,-0.086258112,0.511342577,0.283493438
3846,Boss_SP-505,ki,0.090909091,0.071937976,-0.011334245,0.081210974,-0.309641169,1.503782653,0.516207234
3847,Boss_SP-505,ki,0.095823096,0.109752111,0.017381069,0.083788785,-0.336749491,1.418657265,0.456952477
3848,Boss_SP-505,ki,-0.469287469,1.837469045,1.266184944,-0.465342042,-0.295660945,4.39145767,0.578545078
3849,Boss_SP-505,sn,-0.037617555,3.099946818,1.593858533,-0.003467018,-0.369552794,-0.194924297,0.384072069
3850,Boss_SP-505,sn,-0.504702194,0.333398374,0.726052985,-0.4998868,-0.646665138,-0.134221228,0.378481302
3851,Boss_SP-505,sn,1,3.502234327,1.179313656,0.975719835,-0.396143434,0.775454343,-0.598796654
3852,Boss_SP-505,sn,0.178683386,2.422196807,1.239718614,0.184459726,-0.470241037,0.22763601,0.414552311
3853,Boss_SP-505,sn,-0.739811912,-0.129858979,0.604886021,-0.75202198,0.558370749,0.19423862,-0.072559488
3854,Boss_SP-505,sn,-0.463949843,-0.36498688,-0.085221907,-0.463674485,0.30388772,-0.709295585,0.376669355
3855,Boss_SP-505,sn,0.141065831,-0.208341335,-0.35852475,0.13183117,0.495929065,-0.703244877,-0.031237482
3856,Boss_SP-505,sn,-0.711598746,0.453316475,1.105440461,-0.704012182,-0.519517777,-0.667618587,0.815614781
3857,Casio CZ-230S,ki,-0.73955774,0.18559173,0.856694642,-0.748884139,-0.101662188,-0.115691304,0.536192061
3858,Casio CZ-230S,sn,-0.520376176,1.656909737,1.513703532,-0.468558295,-1.340045999,1.08061763,1.114449285
3859,Casio MA-101,ki,-0.55036855,0.1631902,0.554832175,-0.538162261,-0.219087255,-0.121853305,0.534072018
3860,Casio MA-101,sn,-0.351097179,0.454627209,0.655095038,-0.315988281,-0.897929447,-0.199576997,0.439283847
3861,Casio MA-101,sn,-0.645768025,0.397089101,0.958194732,-0.631513942,-0.997787983,0.407159029,0.717994861
3862,Casio Rapman-II,ki,0.135135135,0.355231381,0.176674484,0.222783753,-0.055736451,-0.303571533,0.445899409
3863,Casio Rapman-II,sn,0.210031348,-0.367275285,-0.623651192,0.194288897,-0.057680326,-0.850852285,-0.039786731
3864,Casio Rapman-II,sn,-0.648902821,-0.981200724,-1.573209906,-0.618660208,1.070540964,-0.684205512,-0.39315141
3865,Casio Rapman-II,sn,0.062695925,0.262833516,0.180076846,0.102233867,-1.000694384,-0.553634128,0.896827647
3866,Casio SA-10,ki,-0.454545455,0.047337504,0.349878438,-0.449944238,-0.15418295,-0.209434085,0.44686962
3867,Casio SA-10,ki,-0.14987715,0.239495825,0.258171913,-0.129459875,-0.190082151,-0.203317406,0.289843871
3868,Casio SA-10,sn,0.253918495,1.62840013,0.88376079,0.279629206,-0.837728494,-0.092120824,0.200233132
3869,Casio SA-10,sn,-0.780564263,0.444422551,1.206727934,-0.775688908,-0.870827831,-0.512371983,0.797771979
3870,Casio SA-10,sn,-0.482758621,0.577804214,0.877481203,-0.470596329,-0.608983135,0.553756085,-0.025699098
3871,Casio SA-10,sn,-0.65830721,1.117077456,1.433435046,-0.609470139,-0.441147813,0.70958422,0.033775637
3872,Casio SK5,ki,-0.71007371,-0.298315224,0.326425194,-0.739403217,0.315488702,-0.151180378,0.194804101
3873,Casio SK5,sn,-0.937304075,-0.059376702,1.125758569,-0.941199018,-0.720808077,0.483135427,1.121434053
3874,Chaser PR-80,ki,-0.58968059,-0.440457218,-0.076736062,-0.614560653,-0.367163014,1.197972566,0.615914643
3875,Chaser PR-80,sn,-0.501567398,-0.572263679,-0.410145259,-0.503809255,-0.784893421,-0.081898261,0.867280443
3876,Cheetah_SpecDrum,ki,-0.542997543,-0.582174577,-0.429490397,-0.513174009,-0.001459205,0.127735763,0.460344421
3877,Cheetah_SpecDrum,ki,-0.535626536,-0.6876659,-0.737787106,-0.517119457,0.101666192,-0.100928001,0.360588312
3878,Cheetah_SpecDrum,ki,-0.535626536,-0.578264718,-0.428809654,-0.523271625,0.418580475,-0.148314232,0.108152165
3879,Cheetah_SpecDrum,sn,-0.351097179,-0.845321078,-1.294648875,-0.35523399,0.91485138,1.79289766,-0.405645117
3880,Cheetah_SpecDrum,sn,-0.548589342,-0.670843705,-0.570791608,-0.503138324,0.46838782,1.356159044,-0.397975492
3881,Cheetah_SpecDrum,sn,-0.680250784,-0.927496859,-1.24096453,-0.67112118,-0.038653032,0.698685655,0.486078759
3882,Denon_CRB-90,ki,-0.007371007,-0.457349416,-0.600735204,-0.003445859,-0.389027772,0.253768112,0.582275604
3883,Denon_CRB-90,sn,-0.667711599,-0.29986608,0.26200348,-0.657687193,0.091353469,0.407282941,0.22180999
3884,Denon_CRB-90,sn,-0.799373041,-0.444096063,0.266160456,-0.795095511,0.121318531,0.783625576,0.331006532
3885,DrBoíöhm_S-78,ki,-0.415233415,-0.715020728,-0.961697554,-0.412465379,-0.261133364,0.723096578,0.542254088
3886,DrBoíöhm_S-78,sn,-0.369905956,-0.81407973,-1.168337597,-0.341954474,0.911177919,-0.128296418,-0.247492342
3887,Drumfire_DF-500,ki,0.884520885,0.311181116,-0.141312866,0.894584956,-0.276147089,0.06708446,-0.055806945
3888,Drumfire_DF-500,ki,1.761670762,0.601435768,-0.179059306,1.70637246,-0.28664936,0.136104383,-0.461655534
3889,Drumfire_DF-500,ki,2.014742015,1.05120464,-0.00720048,1.942816256,-0.27656587,0.390024834,-0.565922849
3890,Drumfire_DF-500,ki,2.474201474,1.189710967,-0.031104934,2.340847057,-0.284129914,0.35725502,-0.826308528
3891,Drumfire_DF-500,ki,1.479115479,1.2860442,0.200785875,1.460484611,-0.285299795,0.179399364,-0.372419952
3892,Drumfire_DF-500,ki,2.447174447,6.896920192,1.103884738,2.384118116,0.128592412,-0.106934052,-0.98101121
3893,Drumfire_DF-500,sn,2.109717868,1.534839354,0.165883639,2.065928238,0.837509413,2.24430062,-0.120224739
3894,Drumfire_DF-500,sn,0.862068966,-0.08215506,-0.56255911,1.089676586,0.598701512,-0.598072319,-0.589418338
3895,Drumfire_DF-500,sn,1.87460815,1.726695008,0.311836017,1.886823443,0.964091393,-1.232875992,-0.21423751
3896,Drumfire_DF-500,sn,1.905956113,0.705999524,-0.232550188,2.065390491,1.788536336,-0.750024539,-1.126607597
3897,Drumfire_DF-500,sn,2.288401254,1.823216142,0.246414961,2.228532899,0.654430805,0.467438146,-0.252580874
3898,Drumfire_DF-500,sn,1.905956113,1.671402122,0.279619678,1.884252011,0.810803645,1.341793778,-0.199910268
3899,Drumfire_DF-500,sn,1.532915361,1.568657244,0.339743344,1.704034819,0.847913398,0.195776812,-0.363316342
3900,Drumfire_DF-500,sn,1.909090909,1.493292936,0.198768646,2.161398619,0.951870094,0.841671597,-0.433281562
3901,Drumfire_DF-500,sn,1.44200627,2.504971273,0.731560882,1.529883096,0.793674445,-1.254284858,-0.276102857
3902,E-MU Proteus1,ki,2.154791155,0.595313347,-0.259605411,2.326056704,0.313262358,-0.233910917,-0.697758532
3903,E-MU Proteus1,sn,2.777429467,-0.056484182,-1.078493226,2.503099113,-0.447647533,1.403421185,-0.64948527
3904,E-MU Proteus1,sn,0.789968652,0.382071845,-0.10031963,0.855514808,-0.358191701,-0.615437951,-0.601683944
3905,E-MU Proteus1,sn,0.921630094,0.676062036,0.063309281,1.057974295,-0.251184352,0.167019628,-0.348704013
3906,E-MU Proteus3,ki,-0.007371007,0.325197528,0.233775774,0.043307282,0.27973898,-0.246599453,0.091079024
3907,E-MU Proteus3,ki,-0.144963145,-0.350214638,-0.344192829,-0.156834023,0.42138577,-0.202960312,0.102391405
3908,E-MU Proteus3,sn,0.363636364,1.679298601,0.850744165,0.379973183,0.035018955,0.219270004,0.148009521
3909,E-MU Proteus3,sn,0.771159875,0.492846786,-0.004897269,0.741984827,-0.352391356,0.300737202,-0.52007718
3910,E-MU Proteus3,sn,0.21630094,0.673752164,0.392864884,0.214301123,-0.341250626,-0.781821396,0.543267567
3911,EKO_MusicBox-12,ki,0.255528256,-0.796538333,-1.771524127,0.248841964,-0.394209329,0.439922605,0.562724863
3912,EKO_MusicBox-12,sn,-0.294670846,-0.96684592,-1.889309218,-0.281421564,-0.443647099,-0.400105305,0.850457189
3913,EKO_MusicBox-12,sn,0.476489028,-0.961631624,-2.363294403,0.463403569,-0.425740857,-0.301813835,0.496254713
3914,EKO_Ritmo20,ki,-0.248157248,-0.478631648,-0.484184211,-0.267161907,-0.312206576,4.207145406,0.523286696
3915,EKO_Ritmo20,sn,0.106583072,0.296222961,0.174847981,0.084829582,-1.17659693,0.339593742,1.037440009
3916,Electro Harmonix DRM-15,ki,-0.208845209,-0.416015623,-0.402879524,-0.196454949,-0.342260898,3.410128235,0.541739678
3917,Electro Harmonix DRM-15,ki,-0.265356265,-0.22128711,-0.084753982,-0.263170186,-0.31354221,1.707395565,0.503336233
3918,Electro Harmonix DRM-15,sn,-0.601880878,-0.511795845,-0.162330151,-0.625990174,-1.505706031,0.641896047,1.244452826
3919,Electro Harmonix DRM-15,sn,-0.460815047,-0.512081989,-0.339976709,-0.481300657,-1.488621574,0.643965636,1.167312277
3920,Ensoniq EPS,ki,-0.27027027,0.289187898,0.378950865,-0.222438565,0.386100071,-0.251701927,-0.062903484
3921,Ensoniq EPS,ki,-0.191646192,-0.229673543,-0.152272356,-0.193617724,0.171573065,-0.247367253,0.049492141
3922,Ensoniq EPS,ki,-0.267813268,1.04157545,0.790717857,-0.244502476,1.18470759,-0.287312672,-1.39522149
3923,Ensoniq EPS,ki,0.017199017,1.09174799,0.628501679,0.062897266,0.639069093,-0.26615013,-0.891367473
3924,Ensoniq EPS,sn,1.203761755,0.565657164,-0.118468956,1.148304975,-0.088197305,0.525092443,-0.68568271
3925,Ensoniq EPS,sn,1.159874608,0.825085442,0.069803885,1.098624274,-0.009766891,0.426445,-0.855916961
3926,Ensoniq EPS,sn,0.02507837,0.15084377,0.104376167,0.024024504,0.182780027,0.55381362,-0.763816853
3927,Ensoniq EPS,sn,-0.087774295,0.413327537,0.405325666,-0.086894767,0.87848936,-0.120672663,-0.401228426
3928,Estradin_Pulsar,ki,-0.493857494,0.046940511,0.390368261,-0.501114901,0.336550481,-0.277745822,0.31802152
3929,Estradin_Pulsar,sn,-0.404388715,0.0558325,0.359973537,-0.393975494,-0.861640333,-0.460447532,0.982320298
3930,Forat_F-9000,ki,-0.680589681,0.002397804,0.607912462,-0.711316417,1.090131067,-0.207058258,-0.809714801
3931,Forat_F-9000,ki,-0.685503686,-0.079876588,0.535905941,-0.712681986,0.644378949,-0.196683049,-0.703732645
3932,Forat_F-9000,sn,-0.24137931,1.987438402,1.378357302,-0.24281186,-0.716977907,-0.557001872,0.762348605
3933,Forat_F-9000,sn,-0.636363636,0.031687424,0.619528606,-0.631711775,-0.338029616,-0.458858083,0.724593429
3934,Fricke_MFB_301,ki,-0.621621622,-0.388539145,0.044398701,-0.633431187,-0.355663247,1.181639628,0.619362665
3935,Fricke_MFB_301,ki,-0.626535627,-0.388539145,0.051365302,-0.638547576,-0.355664645,1.18098446,0.619362665
3936,Fricke_MFB_301,sn,0.984326019,-0.557909112,-1.311379448,0.902249499,-1.023480408,-0.427676361,0.817547366
3937,Fricke_MFB_301,sn,0.902821317,-0.493215461,-1.158694947,0.826438513,-1.010961902,-0.506721905,0.853172015
3938,Fricke_MFB_712,ki,-0.584766585,0.109190216,0.550397756,-0.603052082,0.606370544,-0.021556473,-1.001768284
3939,Fricke_MFB_712,ki,-0.56019656,-0.349449207,0.022881039,-0.569653243,0.569225957,0.099824721,-0.805809291
3940,Fricke_MFB_712,sn,-0.476489028,0.382320583,0.724639843,-0.475249356,-0.452506158,0.699542399,0.568299586
3941,GEM_Drum15,ki,-0.481572482,-0.024895953,0.311932421,-0.481575595,-0.385310846,3.105691792,0.617658998
3942,GEM_Drum15,ki,-0.533169533,-0.117466519,0.276718707,-0.545512079,-0.374053858,2.054408284,0.618509883
3943,GEM_Drum15,sn,-0.877742947,-0.628060567,0.082682198,-0.881360732,0.74086923,-0.490740218,0.129886712
3944,GEM_Drum15,sn,-0.946708464,-0.696582372,0.104740345,-0.954405912,0.913016298,-0.403123772,0.130001794
3945,Hing-Hon EK001,ki,0.452088452,1.464390449,0.575066213,0.51656591,0.377653507,-0.244165462,0.013998486
3946,Hing-Hon EK001,sn,-0.24137931,0.586779723,0.649331721,-0.231998204,0.892636414,0.242571114,-0.786034679
3948,Jomox_Mbase01,ki,5.99017199,2.41919182,-0.040273635,4.869093943,-0.305608283,0.938351506,-2.221889577
3949,Jomox_Mbase01,ki,1.233415233,-0.053838806,-0.536172423,1.184745194,-0.241237026,1.023328525,-0.10758273
3950,Jomox_Mbase01,ki,-0.339066339,-0.205455531,-0.009335606,-0.352351274,-0.11070361,1.046614397,0.390381504
3951,Jomox_Mbase01,ki,-0.058968059,1.650292119,0.882769772,-0.042254144,-0.255132744,1.969795336,0.388603838
3952,Jomox_Mbase01,ki,1.144963145,0.756282915,0.049509624,1.093529202,-0.234085075,0.391914429,-0.323937024
3953,Jomox_Mbase01,ki,2.555282555,3.035344579,0.496319575,2.419098219,-0.350412697,4.166213266,-0.647403279
3954,Jomox_Mbase01,ki,1.975429975,0.389788145,-0.350393567,1.87787194,-0.190720721,2.228220128,0.13887804
3955,Jomox_Mbase01,ki,5.326781327,2.157858185,-0.052805873,4.510169161,-0.35556837,3.038633259,-1.734791728
3956,Jomox_Mbase01,ki,6.113022113,0.851282761,-0.595435934,4.991737232,-0.246086996,4.179238363,-2.292695632
3957,Jomox_Mbase01,ki,5.373464373,2.309574231,-0.015594995,4.557562696,-0.363784642,4.737523778,-1.778485162
3958,Kawai K1,ki,0.208845209,2.53818124,1.000079693,0.263958964,0.408113397,-0.187747891,-0.540140158
3959,Kawai K1,ki,-0.587223587,4.300157048,1.95429131,-0.562228508,1.01637702,-0.169052895,-0.46866458
3960,Kawai K1,ki,1.452088452,8.36381244,1.44772575,1.470501775,1.186246476,-0.267753128,-1.618887257
3961,Kawai K1,ki,0.778869779,4.626363489,1.18660397,0.814761289,1.124725378,-0.282520459,-1.002206165
3963,Kawai K1,ki,1.766584767,6.013167215,1.125697296,1.839049036,1.064946275,-0.265278431,-1.432322676
3964,Kawai K1,ki,1.987714988,6.471831323,1.137151555,1.968262018,0.820858976,-0.282458936,-1.612064157
3965,Kawai K1,ki,0.663390663,3.695298569,1.065065375,0.732064766,0.997268731,-0.278624938,-1.145198326
3966,Kawai K1,sn,0.354231975,8.200331195,2.330892492,0.419302387,0.057803789,0.706119698,-0.727135116
3968,Kawai K1,sn,1.87460815,14.80074935,2.426749468,1.955415176,0.327014364,-0.455500878,-0.682627162
3969,Kawai K1,sn,1.934169279,14.9161529,2.419809753,1.92158483,1.0960427,-0.056196576,-0.274807986
3971,Kawai K1,sn,2.448275862,17.71354543,2.493392406,2.445763426,0.826834689,-0.134499741,-0.174325458
3972,Kawai K1,sn,2.937304075,17.48186331,2.373914222,2.833287077,0.560347794,-0.324323552,-0.679529708
3973,Kawai K1,sn,0.661442006,5.815704874,1.816997685,0.778496132,0.750621834,0.120360899,-0.640090762
3974,Kawai SX-240,sn,0.92476489,1.084013054,0.307551045,0.968946069,0.602603396,3.553243013,-1.043313184
3975,Kawai SX-240,sn,0.692789969,1.056194974,0.387654222,0.700459428,0.472963435,3.978544363,-0.949248645
3976,Kawai_ACR20,ki,-0.41031941,-0.157729214,0.105824131,-0.414171004,0.168953802,-0.255710442,0.352365132
3977,Kawai_ACR20,sn,1.128526646,-0.064926352,-0.646112194,1.051813665,0.868144358,-0.322613075,-0.816511627
3978,Kay R8,ki,-0.611793612,-0.630214084,-0.465576257,-0.621136472,2.936277953,-0.276010408,-0.073803283
3979,Kay R8,ki,-0.616707617,-0.716410275,-0.738017501,-0.627988796,2.646774428,-0.272310598,0.023076347
3980,Kay R8,ki,-0.574938575,-0.643551825,-0.551973131,-0.586553686,2.510311608,-0.272809796,-0.579759423
3981,Kay R8,ki,-0.656019656,-0.615558767,-0.361595714,-0.677667514,2.3086078,-0.277948881,-0.531345645
3982,Kay R8,ki,-0.732186732,-0.585121167,-0.153667622,-0.75954648,2.086072296,-0.273917015,0.197948537
3983,Kay R8,ki,-0.611793612,-0.685610517,-0.634449024,-0.615065348,2.981950332,-0.27423043,-0.107277668
3984,Kay R8,ki,-0.658476658,-0.656889146,-0.474718151,-0.666511414,2.864821579,-0.273570496,-0.061854425
3985,Kay R8,ki,-0.636363636,-0.647907041,-0.481186338,-0.642090225,3.266008293,-0.270747686,-0.216327098
3986,Kay R8,sn,-0.561128527,-0.997189139,-1.79093927,-0.580985169,-0.584032583,-0.795019114,0.752397259
3987,Kay R8,sn,-0.567398119,-0.995456524,-1.771859965,-0.576453465,1.474140219,-0.720487495,0.729907046
3988,Kay R8,sn,-0.576802508,-1.022360163,-1.945940813,-0.583320282,1.939285598,-0.699200554,0.611832517
3989,Kay R8,sn,-0.570532915,-1.001323061,-1.806150097,-0.569991077,2.294054609,-0.668624838,0.602209116
3990,Kay R8,sn,-0.539184953,-1.048761207,-2.20732908,-0.555635343,-0.270445198,-0.769876215,0.918993884
3991,Keio Checkmate,ki,-0.523341523,-0.620914736,-0.550736935,-0.530050375,-0.396380942,0.982012861,0.623991722
3992,Keio Checkmate,sn,-0.347962382,-0.317205162,-0.140007599,-0.358293019,0.982655795,1.575768747,-0.252272772
3993,Korg DRM-1,ki,-0.594594595,0.262156905,0.690660971,-0.620151695,0.830948852,-0.243804595,-0.465404191
3994,Korg DRM-1,ki,-0.724815725,-0.380107031,0.224832162,-0.748906361,0.149964522,-0.193643298,0.36374076
3995,Korg DRM-1,ki,-0.27027027,0.587431334,0.567057193,-0.273133285,0.783248855,-0.276128663,-0.284479039
3996,Korg DRM-1,ki,-0.57985258,0.431887624,0.776199297,-0.59700396,0.762623594,-0.2463231,-0.150587192
3997,Korg DRM-1,sn,-0.360501567,0.569351884,0.745789463,-0.346847246,0.253459428,0.146964305,0.25592889
3998,Korg DRM-1,sn,0.128526646,1.023579039,0.658982824,0.184560949,0.639948351,-0.388488131,-0.163419169
3999,Korg DRM-1,sn,-0.310344828,0.077416974,0.289418195,-0.317771743,-0.081002422,-0.081876029,0.252787228
4000,Korg DRM-1,sn,-0.426332288,0.374328175,0.66439773,-0.414439138,0.189878008,-0.031725099,0.323192063
4001,Korg PSS-50,ki,-0.724815725,0.136064413,0.801620067,-0.738982548,-0.022398122,-0.206164502,0.504130195
4002,Korg PSS-50,sn,-0.749216301,-0.007208538,0.762696172,-0.744858017,-0.366735327,-1.002155872,0.515046902
4003,Korg PSS-50,sn,-0.739811912,-0.007237128,0.740285639,-0.731974793,-0.366741371,-1.115540868,0.515065315
4004,Korg Radias,ki,0.57002457,3.307275785,1.022154979,0.577870464,-0.250631055,0.562251417,-0.257717704
4005,Korg Radias,ki,-0.095823096,0.418197805,0.345747275,-0.094215466,-0.248347512,1.371867975,0.507045466
4006,Korg Radias,ki,0.508599509,0.05856204,-0.209654144,0.481299144,0.513916467,1.982674943,-0.84479756
4007,Korg Radias,ki,-0.184275184,0.083170692,0.161529751,-0.161318294,0.332842528,-0.241030467,-0.201967471
4008,Korg Radias,sn,-0.272727273,-0.453483529,-0.419945966,-0.278742253,1.046671348,-0.102203842,-0.76042852
4009,Korg Radias,sn,-0.501567398,0.318122915,0.701130291,-0.495729673,0.259869574,1.457179769,-0.411769944
4010,Korg Radias,sn,0.260188088,0.460056524,0.214057678,0.258438154,0.448131949,-0.256955088,-0.160834743
4011,Korg Radias,sn,-0.877742947,-0.456117349,0.430355048,-0.881138054,0.337158603,1.019086585,-0.036810391
4012,Korg Radias,sn,-0.382445141,-0.446661846,-0.306530594,-0.400611858,0.161051583,-0.079512166,0.153333614
4013,Korg Radias,sn,0.445141066,0.678184432,0.27236835,0.42537616,-0.878737842,1.216093029,0.237121621
4014,Lel PSR,ki,-0.832923833,-0.110967116,0.82781756,-0.864971252,0.737017019,-0.231739809,0.148547683
4015,Lel PSR,ki,-0.545454545,-0.054272825,0.361761442,-0.567147233,0.582732193,-0.253093955,0.103598161
4016,Lel PSR,sn,-0.824451411,-0.212892444,0.6688993,-0.820058634,-0.217426397,0.433776916,0.557794418
4017,Linn AdrenaLinn1,ki,-0.390663391,-0.084485237,0.165983408,-0.392079523,-0.108048153,-0.108432209,0.360826332
4018,Linn AdrenaLinn1,ki,-0.184275184,-0.306255588,-0.25495718,-0.176996902,-0.085288544,-0.102390937,0.185781477
4019,Linn AdrenaLinn1,ki,0.017199017,-0.217172291,-0.265984903,0.012207383,0.338656455,-0.158890721,-0.165683648
4020,Linn AdrenaLinn1,ki,0.663390663,-0.380889441,-0.766339372,0.653893572,0.312849113,-0.106505307,-1.019619575
4021,Linn AdrenaLinn1,ki,-0.179361179,-0.23053143,-0.161734539,-0.183800267,0.417200949,0.001640338,-0.362670197
4022,Linn AdrenaLinn1,ki,-0.751842752,0.365822233,1.024420333,-0.779624607,-0.299890603,1.852340404,0.615087581
4023,Linn AdrenaLinn1,ki,-0.506142506,2.357346265,1.448887323,-0.504435701,-0.329168805,2.322343606,0.586787022
